id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
bW5xVY6pG-tYPffd69G25Q,pizza-hut-denver-10,Pizza Hut,https://s3-media2.fl.yelpcdn.com/bphoto/hG_aLk_0XhQ9tRDw5ezF_g/o.jpg,False,https://www.yelp.com/biz/pizza-hut-denver-10?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,56,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,"{'latitude': 39.7624882, 'longitude': -104.940172433853}","['pickup', 'delivery']",$,"{'address1': '3200 Colorado Blvd', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80207', 'country': 'US', 'state': 'CO', 'display_address': ['3200 Colorado Blvd', 'Denver, CO 80207']}",+13033944814,(303) 394-4814,7173.092302014685
Ft2XeH0TNB3y7YW5mmYPUA,forest-room-5-denver,Forest Room 5,https://s3-media3.fl.yelpcdn.com/bphoto/Ymd7xcb4F7jJ989kI-jHCA/o.jpg,False,https://www.yelp.com/biz/forest-room-5-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,760,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.0,"{'latitude': 39.75775, 'longitude': -105.0113499}",['delivery'],$$,"{'address1': '2532 15th St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['2532 15th St', 'Denver, CO 80211']}",+13034337001,(303) 433-7001,13272.443426210375
CnodD-P59M9UsFl7oUPnIg,locanda-del-borgo-denver,Locanda Del Borgo,https://s3-media4.fl.yelpcdn.com/bphoto/Qbc9X3ZSb_7RSJ8iVGPBIg/o.jpg,False,https://www.yelp.com/biz/locanda-del-borgo-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,178,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 39.721345, 'longitude': -104.9227049}",['pickup'],$$,"{'address1': '5575 E 3rd Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80220', 'country': 'US', 'state': 'CO', 'display_address': ['5575 E 3rd Ave', 'Denver, CO 80220']}",+13033880282,(303) 388-0282,7364.073728023936
71KmIk_tqSOcNbCWBOLGXA,codys-cafe-and-bar-denver-3,Cody's Cafe and Bar,https://s3-media2.fl.yelpcdn.com/bphoto/sD18bYDFrlhn0cSQQZRk-w/o.jpg,False,https://www.yelp.com/biz/codys-cafe-and-bar-denver-3?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,375,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 39.6754481, 'longitude': -104.8690269}","['pickup', 'delivery']",$$,"{'address1': '10203 E Iliff Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80247', 'country': 'US', 'state': 'CO', 'display_address': ['10203 E Iliff Ave', 'Denver, CO 80247']}",+13037511288,(303) 751-1288,9850.022809359487
2OaVDRn01yvs_FjBxnQGTA,blackjack-pizza-denver-22,Blackjack Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/nPO9hTlCkA5zZxA0OQVG_A/o.jpg,False,https://www.yelp.com/biz/blackjack-pizza-denver-22?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,20,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,"{'latitude': 39.69003, 'longitude': -105.05271}",['delivery'],$,"{'address1': '1490 S Sheridan Blvd', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80219', 'country': 'US', 'state': 'CO', 'display_address': ['1490 S Sheridan Blvd', 'Denver, CO 80219']}",+13039222500,(303) 922-2500,18693.552323324897
4-7mJTZaJ4ePJhA9mfgMMA,little-caesars-fort-lupton,Little Caesars,https://s3-media2.fl.yelpcdn.com/bphoto/MoFTLZD3t7ohdrS_1jlDmQ/o.jpg,False,https://www.yelp.com/biz/little-caesars-fort-lupton?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,5,"[{'alias': 'pizza', 'title': 'Pizza'}]",1.5,"{'latitude': 40.079622, 'longitude': -104.803697}",[],$,"{'address1': '1400 Dexter St', 'address2': 'Ste B', 'address3': '', 'city': 'Fort Lupton', 'zip_code': '80621', 'country': 'US', 'state': 'CO', 'display_address': ['1400 Dexter St', 'Ste B', 'Fort Lupton, CO 80621']}",+13038577978,(303) 857-7978,35437.36287925516
Ks-SfiBoz0i8cljMkZKTbg,bjs-restaurant-and-brewhouse-aurora,BJ's Restaurant & Brewhouse,https://s3-media1.fl.yelpcdn.com/bphoto/UgczQIX_Gkf9AOb_gEJpkQ/o.jpg,False,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-aurora?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,458,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 39.712416305708565, 'longitude': -104.81979670228753}","['pickup', 'delivery']",$$,"{'address1': '14442 E Cedar Ave', 'address2': '', 'address3': '', 'city': 'Aurora', 'zip_code': '80012', 'country': 'US', 'state': 'CO', 'display_address': ['14442 E Cedar Ave', 'Aurora, CO 80012']}",+13033663550,(303) 366-3550,6478.368576845245
jGvlExzHyCAyrXs3L-AQAw,sliceworks-castle-rock,Sliceworks,https://s3-media3.fl.yelpcdn.com/bphoto/6I5KywWWB7WXi0hq1SumGA/o.jpg,False,https://www.yelp.com/biz/sliceworks-castle-rock?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,28,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,"{'latitude': 39.37199, 'longitude': -104.86114}",['delivery'],,"{'address1': '210 3rd St', 'address2': '', 'address3': None, 'city': 'Castle Rock', 'zip_code': '80104', 'country': 'US', 'state': 'CO', 'display_address': ['210 3rd St', 'Castle Rock, CO 80104']}",+13036889000,(303) 688-9000,43532.458886359585
ruAFobqv_mA6Rl377CA-Dw,alamo-drafthouse-cinema-sloans-lake-denver,Alamo Drafthouse Cinema Sloans Lake,https://s3-media3.fl.yelpcdn.com/bphoto/nuJL6fJ6k3VTSoEAVCurvA/o.jpg,False,https://www.yelp.com/biz/alamo-drafthouse-cinema-sloans-lake-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,291,"[{'alias': 'movietheaters', 'title': 'Cinema'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'dinnertheater', 'title': 'Dinner Theater'}]",3.5,"{'latitude': 39.74081131068419, 'longitude': -105.0425255726787}","['pickup', 'delivery']",$$,"{'address1': '4255 W Colfax Ave', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80204', 'country': 'US', 'state': 'CO', 'display_address': ['4255 W Colfax Ave', 'Denver, CO 80204']}",+17205774720,(720) 577-4720,16121.75415938303
fcbGwyv9QoJVbpt3RmFDjw,abruscis-fire-and-vine-lakewood,Abrusci's Fire & Vine,https://s3-media3.fl.yelpcdn.com/bphoto/Vylq4N0WJyOZKvpaMH9bvQ/o.jpg,False,https://www.yelp.com/biz/abruscis-fire-and-vine-lakewood?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,420,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 39.75032, 'longitude': -105.14209}","['pickup', 'delivery']",$$,"{'address1': '2200 Youngfield St', 'address2': '', 'address3': None, 'city': 'Lakewood', 'zip_code': '80215', 'country': 'US', 'state': 'CO', 'display_address': ['2200 Youngfield St', 'Lakewood, CO 80215']}",+13032322424,(303) 232-2424,24477.12529441085
MbWsTv_dPTTdt7tGMtFwKw,crú-food-and-wine-bar-denver,Crú Food & Wine Bar,https://s3-media2.fl.yelpcdn.com/bphoto/Hnq_kIpkUnva_af0lynAMg/o.jpg,False,https://www.yelp.com/biz/cr%C3%BA-food-and-wine-bar-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,221,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 39.85885688558433, 'longitude': -104.6694784707222}",[],$$,"{'address1': '8900 Peña Blvd', 'address2': '', 'address3': 'Denver International Airport, Terminal B', 'city': 'Denver', 'zip_code': '80249', 'country': 'US', 'state': 'CO', 'display_address': ['8900 Peña Blvd', 'Denver International Airport, Terminal B', 'Denver, CO 80249']}",+13033426669,(303) 342-6669,19157.160172984917
8hCYiVB4MOawLiGgXu3rNQ,edge-restaurant-and-bar-denver,EDGE Restaurant and Bar,https://s3-media4.fl.yelpcdn.com/bphoto/dJpOkb8Y_moPfbacKWxf8Q/o.jpg,False,https://www.yelp.com/biz/edge-restaurant-and-bar-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,455,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 39.74655, 'longitude': -104.99796}",['delivery'],$$$,"{'address1': '1111 14th St', 'address2': '', 'address3': 'Four Seasons Hotel Denver', 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1111 14th St', 'Four Seasons Hotel Denver', 'Denver, CO 80202']}",+13033893050,(303) 389-3050,12267.214854480178
B5qUrcbOIEyKoO39sn9dYg,powerhouse-bagel-sandwiches-denver-2,Powerhouse Bagel Sandwiches,https://s3-media3.fl.yelpcdn.com/bphoto/frdX3RRxzHp3tFgreYyoTw/o.jpg,False,https://www.yelp.com/biz/powerhouse-bagel-sandwiches-denver-2?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,7,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 39.76952, 'longitude': -105.04487}",[],,"{'address1': '4499 W 38th Ave', 'address2': 'Ste 101', 'address3': '', 'city': 'Denver', 'zip_code': '80212', 'country': 'US', 'state': 'CO', 'display_address': ['4499 W 38th Ave', 'Ste 101', 'Denver, CO 80212']}",,,16133.844491445496
HnFvxlYcdNReoJLInfTQQw,anthonys-pizza-and-pasta-greenwood-village-2,Anthony's Pizza and Pasta,https://s3-media3.fl.yelpcdn.com/bphoto/QtmTOoi00zARaT7rH_QfOw/o.jpg,False,https://www.yelp.com/biz/anthonys-pizza-and-pasta-greenwood-village-2?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,136,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.0,"{'latitude': 39.593088, 'longitude': -104.87819}","['pickup', 'delivery']",$,"{'address1': '6860 S Clinton St', 'address2': '', 'address3': '', 'city': 'Greenwood Village', 'zip_code': '80112', 'country': 'US', 'state': 'CO', 'display_address': ['6860 S Clinton St', 'Greenwood Village, CO 80112']}",+13037061281,(303) 706-1281,19040.050717581475
MX0SxS8F2skDNJsJmmgdjg,lowry-beer-garden-denver,Lowry Beer Garden,https://s3-media3.fl.yelpcdn.com/bphoto/vdur02RZv-vKp-Bc7f0Mzg/o.jpg,False,https://www.yelp.com/biz/lowry-beer-garden-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,679,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 39.720355, 'longitude': -104.896364}","['pickup', 'delivery']",$$,"{'address1': '7577 E Academy Blvd', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80230', 'country': 'US', 'state': 'CO', 'display_address': ['7577 E Academy Blvd', 'Denver, CO 80230']}",+13033660114,(303) 366-0114,5895.521929375058
ZRAwEou8M_7mVJb54ePnrQ,mr-luckys-sandwiches-denver,Mr Lucky's Sandwiches,https://s3-media3.fl.yelpcdn.com/bphoto/nFri_UWxW4lPtOaUlIeCCw/o.jpg,False,https://www.yelp.com/biz/mr-luckys-sandwiches-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,219,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'catering', 'title': 'Caterers'}]",4.0,"{'latitude': 39.725802, 'longitude': -104.97837657}","['pickup', 'delivery']",$,"{'address1': '711 E 6th Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80203', 'country': 'US', 'state': 'CO', 'display_address': ['711 E 6th Ave', 'Denver, CO 80203']}",+13038615825,(303) 861-5825,11249.999134382891
hXKsq7FVfYdPxw06s3C9tg,abos-pizza-louisville,Abo's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/YGyW_X1b1UI7aVEyu6z9FQ/o.jpg,False,https://www.yelp.com/biz/abos-pizza-louisville?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,68,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,"{'latitude': 39.9881313931793, 'longitude': -105.12514088434807}",['delivery'],$,"{'address1': '1355 E South Boulder Rd', 'address2': 'Ste C2', 'address3': '', 'city': 'Louisville', 'zip_code': '80027', 'country': 'US', 'state': 'CO', 'display_address': ['1355 E South Boulder Rd', 'Ste C2', 'Louisville, CO 80027']}",+13036049896,(303) 604-9896,33917.987572606595
cdRl_dxYOhjtjrtbo60bYg,capri-pizza-thornton,Capri Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/KYqNzaO9McOf-iYELEaD2A/o.jpg,False,https://www.yelp.com/biz/capri-pizza-thornton?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,47,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",2.5,"{'latitude': 39.92636767030065, 'longitude': -104.9392445}","['pickup', 'delivery']",$$,"{'address1': '12720 Colorado Blvd', 'address2': '', 'address3': '', 'city': 'Thornton', 'zip_code': '80241', 'country': 'US', 'state': 'CO', 'display_address': ['12720 Colorado Blvd', 'Thornton, CO 80241']}",+13032549988,(303) 254-9988,19447.88972546769
lxrRF3c9m2fOBiOBxzhjXA,old-school-heros-denver,Old School Heros,https://s3-media1.fl.yelpcdn.com/bphoto/0RsgguG2Pt0lONFcutgpMQ/o.jpg,False,https://www.yelp.com/biz/old-school-heros-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,15,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 39.68999, 'longitude': -104.99073}","['pickup', 'delivery']",,"{'address1': '1468 S Cherokee St', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80223', 'country': 'US', 'state': 'CO', 'display_address': ['1468 S Cherokee St', 'Denver, CO 80223']}",+17208442617,(720) 844-2617,14116.711649303212
fsP5zLIRLf0gcuZpI94eYw,wynkoop-brewing-denver-2,Wynkoop Brewing,https://s3-media2.fl.yelpcdn.com/bphoto/tXVkfNFrg2b9X71KxvPlhw/o.jpg,False,https://www.yelp.com/biz/wynkoop-brewing-denver-2?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,1456,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'brewpubs', 'title': 'Brewpubs'}, {'alias': 'tacos', 'title': 'Tacos'}]",3.5,"{'latitude': 39.75344391, 'longitude': -104.99849775}","['pickup', 'delivery', 'restaurant_reservation']",$$,"{'address1': '1634 18th St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1634 18th St', 'Denver, CO 80202']}",+13032972700,(303) 297-2700,12209.559683191083
vk5o0YwohHWGr1RS7gt3nQ,cap-city-tavern-denver,Cap City Tavern,https://s3-media3.fl.yelpcdn.com/bphoto/x1O94mai2CNtCQpXZiTyow/o.jpg,False,https://www.yelp.com/biz/cap-city-tavern-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,277,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 39.7361765, 'longitude': -104.9904234}","['pickup', 'delivery']",$$,"{'address1': '1247 Bannock St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80204', 'country': 'US', 'state': 'CO', 'display_address': ['1247 Bannock St', 'Denver, CO 80204']}",+17209318888,(720) 931-8888,11864.807647356427
e-4WkEvz-AdErsA-8EnWYg,firenze-a-tavola-denver,Firenze a Tavola,https://s3-media2.fl.yelpcdn.com/bphoto/a43HrKjrT-TbzqCdJI5fPw/o.jpg,False,https://www.yelp.com/biz/firenze-a-tavola-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,117,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 39.776671647905744, 'longitude': -105.04411807791071}",['delivery'],$$,"{'address1': '4401 Tennyson St', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80212', 'country': 'US', 'state': 'CO', 'display_address': ['4401 Tennyson St', 'Denver, CO 80212']}",+13035610234,(303) 561-0234,16122.150942606702
Hp-vtHAae0jwk-iFduIZkQ,pizza-hut-commerce-city-5,Pizza Hut,https://s3-media1.fl.yelpcdn.com/bphoto/Qec7XPP3PjvGCUdxk_5u1A/o.jpg,False,https://www.yelp.com/biz/pizza-hut-commerce-city-5?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,24,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,"{'latitude': 39.80805801742987, 'longitude': -104.92887206381062}","['pickup', 'delivery']",$,"{'address1': '6125 E Parkway Dr', 'address2': '', 'address3': '', 'city': 'Commerce City', 'zip_code': '80022', 'country': 'US', 'state': 'CO', 'display_address': ['6125 E Parkway Dr', 'Commerce City, CO 80022']}",+13032872275,(303) 287-2275,7940.845084992181
yIJN8AZx5l0dk2R2K0MG5g,sbarro-aurora,Sbarro,https://s3-media1.fl.yelpcdn.com/bphoto/LCWY1WfbbCtWS0hgLZcZvw/o.jpg,False,https://www.yelp.com/biz/sbarro-aurora?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,10,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",2.5,"{'latitude': 39.708058, 'longitude': -104.823636}","['pickup', 'delivery']",,"{'address1': '14200 E Alameda Ave', 'address2': '', 'address3': '', 'city': 'Aurora', 'zip_code': '80012', 'country': 'US', 'state': 'CO', 'display_address': ['14200 E Alameda Ave', 'Aurora, CO 80012']}",+13033600611,(303) 360-0611,6760.250838757266
7za1Cucf3a4kB7JT98JupQ,taste-of-philly-denver,Taste of Philly,https://s3-media2.fl.yelpcdn.com/bphoto/G7IFI30edIHeS7NNsHPVew/o.jpg,False,https://www.yelp.com/biz/taste-of-philly-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,115,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,"{'latitude': 39.67254, 'longitude': -104.94019}","['pickup', 'delivery']",$,"{'address1': '2432 S Colorado Blvd', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80222', 'country': 'US', 'state': 'CO', 'display_address': ['2432 S Colorado Blvd', 'Denver, CO 80222']}",+13037573944,(303) 757-3944,12394.835964073396
jML03gtMkgIFWX9Iium4Xg,safta-denver-2,Safta,https://s3-media3.fl.yelpcdn.com/bphoto/Ob7wqBcg5twrms2Pdd7fIQ/o.jpg,False,https://www.yelp.com/biz/safta-denver-2?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,737,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"{'latitude': 39.76862, 'longitude': -104.979578}",['delivery'],$$,"{'address1': '3330 Brighton Blvd', 'address2': 'Ste 201', 'address3': '', 'city': 'Denver', 'zip_code': '80216', 'country': 'US', 'state': 'CO', 'display_address': ['3330 Brighton Blvd', 'Ste 201', 'Denver, CO 80216']}",+17204082444,(720) 408-2444,10555.40937783187
6dmt-ALx7sWcIThFLCTXmw,logan-street-denver,Logan Street,https://s3-media4.fl.yelpcdn.com/bphoto/6jMvWTYHk5TwtNx2dxyQ_Q/o.jpg,False,https://www.yelp.com/biz/logan-street-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,183,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 39.72714, 'longitude': -104.98222}",['delivery'],$$,"{'address1': '400 E 7th Ave', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80203', 'country': 'US', 'state': 'CO', 'display_address': ['400 E 7th Ave', 'Denver, CO 80203']}",+17206179400,(720) 617-9400,11497.299926187194
eK72kd0iRseN9UFdWQ-GDg,papa-murphys-denver-5,Papa Murphy's,https://s3-media2.fl.yelpcdn.com/bphoto/y9rFF-1rfLeEzFoAT8MfIg/o.jpg,False,https://www.yelp.com/biz/papa-murphys-denver-5?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,46,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,"{'latitude': 39.73791, 'longitude': -104.91477}",['delivery'],$$,"{'address1': '1366 Leyden Street', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80220', 'country': 'US', 'state': 'CO', 'display_address': ['1366 Leyden Street', 'Denver, CO 80220']}",+13033554344,(303) 355-4344,5747.010808629591
QGrR3fDF08yyKIk8SRbIuA,detour-bakery-denver,Detour Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/mQvEbA9_8EcCq-zfJ0d0QQ/o.jpg,False,https://www.yelp.com/biz/detour-bakery-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,187,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 39.689874643624, 'longitude': -104.923500456011}",['delivery'],$,"{'address1': '1479 S Holly St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80222', 'country': 'US', 'state': 'CO', 'display_address': ['1479 S Holly St', 'Denver, CO 80222']}",+13037562020,(303) 756-2020,10003.108104210154
27Ev4IchdObRnIuojRfwOA,the-kentucky-inn-denver,The Kentucky Inn,https://s3-media3.fl.yelpcdn.com/bphoto/QlODm2LpX6U8gX9_j_Q2PA/o.jpg,False,https://www.yelp.com/biz/the-kentucky-inn-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,98,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 39.70042, 'longitude': -104.98015}",['delivery'],$$,"{'address1': '890 S Pearl St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80209', 'country': 'US', 'state': 'CO', 'display_address': ['890 S Pearl St', 'Denver, CO 80209']}",+13037789600,(303) 778-9600,12702.367561687632
